altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,power,speed,timestamp
250.60000000000002,78,1398.77,250.60000000000002,5.254,119,178,5.254,2024-06-05 11:02:07
249.39999999999998,74,1404.17,249.39999999999998,5.399,116,153,5.399,2024-06-05 11:02:08
253.20000000000005,85,1409.56,253.20000000000005,5.391,117,161,5.391,2024-06-05 11:02:09
251.0,85,1415.54,251.0,5.98,115,135,5.98,2024-06-05 11:02:10
250.79999999999995,76,1421.34,250.79999999999995,5.8,122,147,5.8,2024-06-05 11:02:11
251.39999999999998,75,1428.13,251.39999999999998,6.795,130,118,6.795,2024-06-05 11:02:12
250.60000000000002,74,1435.24,250.60000000000002,7.107,118,127,7.107,2024-06-05 11:02:13
251.39999999999998,83,1440.51,251.39999999999998,5.272,124,121,5.272,2024-06-05 11:02:14
248.79999999999995,82,1446.78,248.79999999999995,6.265,114,136,6.265,2024-06-05 11:02:15
248.60000000000002,73,1451.59,248.60000000000002,4.811,122,174,4.811,2024-06-05 11:02:16
253.79999999999995,79,1457.15,253.79999999999995,5.558,122,134,5.558,2024-06-05 11:02:17
249.39999999999998,84,1462.62,249.39999999999998,5.47,120,137,5.47,2024-06-05 11:02:18
251.20000000000005,90,1468.76,251.20000000000005,6.142,124,132,6.142,2024-06-05 11:02:19
250.0,75,1474.84,250.0,6.082,122,159,6.082,2024-06-05 11:02:20
248.0,83,1479.77,248.0,4.927,121,156,4.927,2024-06-05 11:02:21
249.0,81,1486.06,249.0,6.295,121,126,6.295,2024-06-05 11:02:22
248.60000000000002,74,1492.48,248.60000000000002,6.416,125,157,6.416,2024-06-05 11:02:23
247.20000000000005,84,1497.43,247.20000000000005,4.955,121,142,4.955,2024-06-05 11:02:24
250.0,78,1502.06,250.0,4.632,117,134,4.632,2024-06-05 11:02:25
251.79999999999995,76,1509.5,251.79999999999995,7.44,112,157,7.44,2024-06-05 11:02:26
247.60000000000002,81,1514.33,247.60000000000002,4.829,120,104,4.829,2024-06-05 11:02:27
250.0,76,1520.71,250.0,6.377,121,138,6.377,2024-06-05 11:02:28
248.79999999999995,81,1527.23,248.79999999999995,6.517,126,148,6.517,2024-06-05 11:02:29
251.0,83,1533.4,251.0,6.171,122,139,6.171,2024-06-05 11:02:30
250.60000000000002,76,1540.25,250.60000000000002,6.849,118,173,6.849,2024-06-05 11:02:31
249.39999999999998,85,1544.55,249.39999999999998,4.304,120,150,4.304,2024-06-05 11:02:32
246.79999999999995,80,1552.38,246.79999999999995,7.83,121,150,7.83,2024-06-05 11:02:33
248.0,85,1558.17,248.0,5.787,127,99,5.787,2024-06-05 11:02:34
250.60000000000002,83,1565.53,250.60000000000002,7.36,121,142,7.36,2024-06-05 11:02:35
251.79999999999995,76,1570.61,251.79999999999995,5.085,124,142,5.085,2024-06-05 11:02:36
246.79999999999995,82,1576.22,246.79999999999995,5.606,119,139,5.606,2024-06-05 11:02:37
245.79999999999995,74,1580.86,245.79999999999995,4.643,109,190,4.643,2024-06-05 11:02:38
250.0,82,1585.58,250.0,4.718,117,176,4.718,2024-06-05 11:02:39
252.60000000000002,80,1591.01,252.60000000000002,5.431,116,150,5.431,2024-06-05 11:02:40
251.39999999999998,84,1597.3,251.39999999999998,6.287,124,185,6.287,2024-06-05 11:02:41
249.0,86,1601.0,249.0,3.703,120,186,3.703,2024-06-05 11:02:42
248.79999999999995,82,1607.18,248.79999999999995,6.183,120,130,6.183,2024-06-05 11:02:43
252.39999999999998,82,1612.02,252.39999999999998,4.841,119,176,4.841,2024-06-05 11:02:44
249.20000000000005,81,1619.03,249.20000000000005,7.008,130,161,7.008,2024-06-05 11:02:45
250.20000000000005,70,1625.54,250.20000000000005,6.508,115,170,6.508,2024-06-05 11:02:46
251.39999999999998,79,1629.71,251.39999999999998,4.172,121,172,4.172,2024-06-05 11:02:47
246.79999999999995,80,1634.79,246.79999999999995,5.075,121,161,5.075,2024-06-05 11:02:48
251.0,81,1640.61,251.0,5.825,125,167,5.825,2024-06-05 11:02:49
251.79999999999995,78,1646.06,251.79999999999995,5.444,125,141,5.444,2024-06-05 11:02:50
252.60000000000002,80,1650.19,252.60000000000002,4.138,125,109,4.138,2024-06-05 11:02:51
246.79999999999995,75,1657.64,246.79999999999995,7.443,122,140,7.443,2024-06-05 11:02:52
249.60000000000002,85,1661.6,249.60000000000002,3.963,124,157,3.963,2024-06-05 11:02:53
250.0,76,1667.79,250.0,6.192,116,134,6.192,2024-06-05 11:02:54
255.60000000000002,69,1674.25,255.60000000000002,6.455,118,137,6.455,2024-06-05 11:02:55
254.20000000000005,71,1679.69,254.20000000000005,5.44,116,148,5.44,2024-06-05 11:02:56
249.20000000000005,82,1686.59,249.20000000000005,6.9,128,133,6.9,2024-06-05 11:02:57
249.60000000000002,85,1692.9,249.60000000000002,6.313,122,150,6.313,2024-06-05 11:02:58
249.60000000000002,72,1696.55,249.60000000000002,3.648,134,107,3.648,2024-06-05 11:02:59
247.20000000000005,86,1701.81,247.20000000000005,5.257,113,182,5.257,2024-06-05 11:03:00
250.39999999999998,79,1708.6,250.39999999999998,6.795,115,143,6.795,2024-06-05 11:03:01
253.39999999999998,88,1713.47,253.39999999999998,4.867,117,157,4.867,2024-06-05 11:03:02
251.60000000000002,70,1718.21,251.60000000000002,4.747,127,157,4.747,2024-06-05 11:03:03
248.39999999999998,85,1724.7,248.39999999999998,6.482,121,160,6.482,2024-06-05 11:03:04
250.60000000000002,74,1730.64,250.60000000000002,5.942,115,107,5.942,2024-06-05 11:03:05
250.60000000000002,78,1736.2,250.60000000000002,5.56,120,134,5.56,2024-06-05 11:03:06
250.60000000000002,83,1744.03,250.60000000000002,7.834,117,175,7.834,2024-06-05 11:03:07
252.79999999999995,85,1748.85,252.79999999999995,4.814,121,148,4.814,2024-06-05 11:03:08
251.0,76,1754.56,251.0,5.713,114,173,5.713,2024-06-05 11:03:09
247.79999999999995,80,1759.97,247.79999999999995,5.411,119,128,5.411,2024-06-05 11:03:10
250.39999999999998,69,1765.84,250.39999999999998,5.866,119,145,5.866,2024-06-05 11:03:11
251.20000000000005,89,1770.78,251.20000000000005,4.942,115,121,4.942,2024-06-05 11:03:12
249.79999999999995,79,1776.72,249.79999999999995,5.938,110,179,5.938,2024-06-05 11:03:13
254.60000000000002,93,1782.63,254.60000000000002,5.916,122,135,5.916,2024-06-05 11:03:14
249.39999999999998,84,1790.49,249.39999999999998,7.853,122,170,7.853,2024-06-05 11:03:15
250.20000000000005,75,1795.88,250.20000000000005,5.392,126,160,5.392,2024-06-05 11:03:16
247.20000000000005,75,1801.67,247.20000000000005,5.796,119,155,5.796,2024-06-05 11:03:17
251.39999999999998,74,1808.11,251.39999999999998,6.432,126,163,6.432,2024-06-05 11:03:18
248.79999999999995,73,1812.59,248.79999999999995,4.485,117,145,4.485,2024-06-05 11:03:19
251.60000000000002,75,1817.27,251.60000000000002,4.679,112,201,4.679,2024-06-05 11:03:20
249.0,81,1821.1,249.0,3.831,120,145,3.831,2024-06-05 11:03:21
247.79999999999995,75,1826.09,247.79999999999995,4.99,117,129,4.99,2024-06-05 11:03:22
247.0,89,1832.15,247.0,6.061,118,141,6.061,2024-06-05 11:03:23
247.79999999999995,77,1836.89,247.79999999999995,4.736,117,143,4.736,2024-06-05 11:03:24
247.60000000000002,76,1844.49,247.60000000000002,7.605,121,162,7.605,2024-06-05 11:03:25
247.79999999999995,86,1852.41,247.79999999999995,7.917,124,185,7.917,2024-06-05 11:03:26
248.20000000000005,75,1858.01,248.20000000000005,5.599,115,142,5.599,2024-06-05 11:03:27
250.39999999999998,85,1864.0,250.39999999999998,5.991,115,140,5.991,2024-06-05 11:03:28
249.79999999999995,77,1870.86,249.79999999999995,6.858,123,141,6.858,2024-06-05 11:03:29
249.60000000000002,77,1877.34,249.60000000000002,6.485,108,181,6.485,2024-06-05 11:03:30
251.39999999999998,85,1883.2,251.39999999999998,5.86,117,146,5.86,2024-06-05 11:03:31
252.79999999999995,76,1889.9,252.79999999999995,6.696,123,143,6.696,2024-06-05 11:03:32
249.0,77,1896.64,249.0,6.74,121,146,6.74,2024-06-05 11:03:33
249.39999999999998,85,1901.78,249.39999999999998,5.138,138,132,5.138,2024-06-05 11:03:34
249.79999999999995,75,1909.04,249.79999999999995,7.259,108,144,7.259,2024-06-05 11:03:35
249.79999999999995,67,1914.62,249.79999999999995,5.587,112,172,5.587,2024-06-05 11:03:36
252.39999999999998,76,1919.85,252.39999999999998,5.232,121,175,5.232,2024-06-05 11:03:37
248.60000000000002,78,1925.24,248.60000000000002,5.384,123,134,5.384,2024-06-05 11:03:38
254.0,79,1929.37,254.0,4.136,122,154,4.136,2024-06-05 11:03:39
252.0,77,1935.21,252.0,5.838,123,174,5.838,2024-06-05 11:03:40
250.20000000000005,76,1941.58,250.20000000000005,6.369,127,130,6.369,2024-06-05 11:03:41
252.39999999999998,77,1947.27,252.39999999999998,5.691,118,158,5.691,2024-06-05 11:03:42
249.39999999999998,86,1953.81,249.39999999999998,6.537,121,188,6.537,2024-06-05 11:03:43
247.20000000000005,77,1958.67,247.20000000000005,4.866,118,149,4.866,2024-06-05 11:03:44
253.60000000000002,82,1964.11,253.60000000000002,5.431,116,165,5.431,2024-06-05 11:03:45
251.79999999999995,73,1969.69,251.79999999999995,5.583,122,182,5.583,2024-06-05 11:03:46
252.39999999999998,74,1975.42,252.39999999999998,5.733,124,129,5.733,2024-06-05 11:03:47
250.79999999999995,81,1981.51,250.79999999999995,6.089,123,127,6.089,2024-06-05 11:03:48
250.20000000000005,78,1985.79,250.20000000000005,4.279,122,160,4.279,2024-06-05 11:03:49
250.0,85,1991.1,250.0,5.308,114,149,5.308,2024-06-05 11:03:50
251.0,80,1996.91,251.0,5.815,125,184,5.815,2024-06-05 11:03:51
251.79999999999995,73,2003.37,251.79999999999995,6.454,119,190,6.454,2024-06-05 11:03:52
251.20000000000005,81,2010.75,251.20000000000005,7.389,117,159,7.389,2024-06-05 11:03:53
252.20000000000005,80,2017.0,252.20000000000005,6.245,117,159,6.245,2024-06-05 11:03:54
247.79999999999995,85,2022.68,247.79999999999995,5.683,116,165,5.683,2024-06-05 11:03:55
251.60000000000002,74,2027.22,251.60000000000002,4.541,117,107,4.541,2024-06-05 11:03:56
248.39999999999998,74,2033.74,248.39999999999998,6.513,123,117,6.513,2024-06-05 11:03:57
254.20000000000005,81,2040.18,254.20000000000005,6.438,115,158,6.438,2024-06-05 11:03:58
249.79999999999995,80,2045.87,249.79999999999995,5.693,118,137,5.693,2024-06-05 11:03:59
249.20000000000005,89,2051.69,249.20000000000005,5.819,122,149,5.819,2024-06-05 11:04:00
246.0,82,2057.71,246.0,6.023,106,160,6.023,2024-06-05 11:04:01
247.0,82,2064.07,247.0,6.359,116,170,6.359,2024-06-05 11:04:02
248.60000000000002,87,2070.45,248.60000000000002,6.376,109,144,6.376,2024-06-05 11:04:03
249.60000000000002,74,2077.74,249.60000000000002,7.291,126,145,7.291,2024-06-05 11:04:04
253.20000000000005,82,2083.82,253.20000000000005,6.084,124,167,6.084,2024-06-05 11:04:05
250.39999999999998,68,2090.76,250.39999999999998,6.94,125,133,6.94,2024-06-05 11:04:06
248.20000000000005,77,2095.55,248.20000000000005,4.786,129,139,4.786,2024-06-05 11:04:07
249.60000000000002,73,2102.28,249.60000000000002,6.732,115,146,6.732,2024-06-05 11:04:08
252.20000000000005,80,2107.83,252.20000000000005,5.55,122,173,5.55,2024-06-05 11:04:09
248.20000000000005,71,2113.81,248.20000000000005,5.977,125,169,5.977,2024-06-05 11:04:10
249.60000000000002,78,2119.86,249.60000000000002,6.05,123,174,6.05,2024-06-05 11:04:11
249.60000000000002,82,2124.07,249.60000000000002,4.213,122,154,4.213,2024-06-05 11:04:12
248.60000000000002,77,2131.39,248.60000000000002,7.319,118,186,7.319,2024-06-05 11:04:13
250.79999999999995,74,2136.79,250.79999999999995,5.407,123,190,5.407,2024-06-05 11:04:14
251.79999999999995,80,2143.31,251.79999999999995,6.519,117,165,6.519,2024-06-05 11:04:15
249.39999999999998,78,2148.65,249.39999999999998,5.334,124,98,5.334,2024-06-05 11:04:16
248.79999999999995,75,2153.47,248.79999999999995,4.818,119,134,4.818,2024-06-05 11:04:17
253.39999999999998,80,2159.78,253.39999999999998,6.316,118,144,6.316,2024-06-05 11:04:18
251.79999999999995,84,2166.29,251.79999999999995,6.513,120,137,6.513,2024-06-05 11:04:19
252.20000000000005,79,2172.25,252.20000000000005,5.957,124,165,5.957,2024-06-05 11:04:20
254.60000000000002,87,2177.15,254.60000000000002,4.894,126,177,4.894,2024-06-05 11:04:21
251.60000000000002,82,2183.08,251.60000000000002,5.938,118,135,5.938,2024-06-05 11:04:22
249.79999999999995,89,2188.37,249.79999999999995,5.283,114,160,5.283,2024-06-05 11:04:23
252.39999999999998,75,2194.88,252.39999999999998,6.514,113,125,6.514,2024-06-05 11:04:24
254.39999999999998,79,2198.85,254.39999999999998,3.97,126,153,3.97,2024-06-05 11:04:25
251.60000000000002,70,2204.44,251.60000000000002,5.587,128,163,5.587,2024-06-05 11:04:26
252.0,81,2210.2,252.0,5.758,123,143,5.758,2024-06-05 11:04:27
249.0,75,2217.32,249.0,7.125,122,128,7.125,2024-06-05 11:04:28
251.79999999999995,74,2221.89,251.79999999999995,4.564,118,160,4.564,2024-06-05 11:04:29
251.20000000000005,89,2227.99,251.20000000000005,6.107,118,131,6.107,2024-06-05 11:04:30
246.60000000000002,102,2237.03,246.60000000000002,9.034,157,294,9.034,2024-06-05 11:04:31
249.39999999999998,94,2247.02,249.39999999999998,9.994,160,265,9.994,2024-06-05 11:04:32
