altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,power,speed,timestamp
262.0,85,546.3,262.0,7.417,133,195,7.417,2024-06-05 11:00:47
261.6,84,553.97,261.6,7.664,130,168,7.664,2024-06-05 11:00:48
255.0,86,561.3,255.0,7.332,136,193,7.332,2024-06-05 11:00:49
257.6,81,568.34,257.6,7.044,129,174,7.044,2024-06-05 11:00:50
261.79999999999995,90,575.03,261.79999999999995,6.684,132,201,6.684,2024-06-05 11:00:51
260.4,86,581.81,260.4,6.782,124,178,6.782,2024-06-05 11:00:52
262.6,83,588.02,262.6,6.207,132,186,6.207,2024-06-05 11:00:53
261.20000000000005,91,594.86,261.20000000000005,6.843,126,185,6.843,2024-06-05 11:00:54
258.20000000000005,81,601.57,258.20000000000005,6.706,129,183,6.706,2024-06-05 11:00:55
258.6,83,608.62,258.6,7.052,132,171,7.052,2024-06-05 11:00:56
260.6,89,615.72,260.6,7.099,128,189,7.099,2024-06-05 11:00:57
263.0,83,622.57,263.0,6.85,123,174,6.85,2024-06-05 11:00:58
259.20000000000005,86,629.54,259.20000000000005,6.969,136,199,6.969,2024-06-05 11:00:59
261.4,88,635.72,261.4,6.181,121,179,6.181,2024-06-05 11:01:00
263.79999999999995,84,642.33,263.79999999999995,6.613,134,184,6.613,2024-06-05 11:01:01
257.4,84,649.28,257.4,6.947,121,182,6.947,2024-06-05 11:01:02
259.4,81,657.07,259.4,7.792,126,182,7.792,2024-06-05 11:01:03
259.79999999999995,89,663.01,259.79999999999995,5.94,125,164,5.94,2024-06-05 11:01:04
260.0,84,670.5,260.0,7.494,132,167,7.494,2024-06-05 11:01:05
260.6,87,678.81,260.6,8.309,130,183,8.309,2024-06-05 11:01:06
258.6,85,685.96,258.6,7.151,136,189,7.151,2024-06-05 11:01:07
258.79999999999995,90,694.19,258.79999999999995,8.228,131,178,8.228,2024-06-05 11:01:08
261.6,86,701.68,261.6,7.485,129,177,7.485,2024-06-05 11:01:09
260.4,87,709.0,260.4,7.324,130,190,7.324,2024-06-05 11:01:10
259.4,80,715.51,259.4,6.511,126,177,6.511,2024-06-05 11:01:11
257.79999999999995,83,723.16,257.79999999999995,7.65,132,170,7.65,2024-06-05 11:01:12
260.0,83,729.88,260.0,6.721,136,184,6.721,2024-06-05 11:01:13
260.4,88,737.57,260.4,7.683,131,169,7.683,2024-06-05 11:01:14
257.20000000000005,84,744.03,257.20000000000005,6.464,126,181,6.464,2024-06-05 11:01:15
257.6,82,750.92,257.6,6.888,124,187,6.888,2024-06-05 11:01:16
261.20000000000005,85,759.48,261.20000000000005,8.565,129,181,8.565,2024-06-05 11:01:17
257.79999999999995,78,766.25,257.79999999999995,6.768,132,179,6.768,2024-06-05 11:01:18
261.0,79,772.81,261.0,6.557,130,175,6.557,2024-06-05 11:01:19
259.0,84,779.64,259.0,6.831,135,192,6.831,2024-06-05 11:01:20
260.20000000000005,83,787.06,260.20000000000005,7.419,123,172,7.419,2024-06-05 11:01:21
257.4,86,794.64,257.4,7.58,126,153,7.58,2024-06-05 11:01:22
261.6,88,801.78,261.6,7.141,137,194,7.141,2024-06-05 11:01:23
260.79999999999995,86,808.99,260.79999999999995,7.21,128,181,7.21,2024-06-05 11:01:24
260.6,83,815.75,260.6,6.759,127,168,6.759,2024-06-05 11:01:25
258.20000000000005,82,822.73,258.20000000000005,6.98,122,173,6.98,2024-06-05 11:01:26
257.20000000000005,87,829.57,257.20000000000005,6.842,132,155,6.842,2024-06-05 11:01:27
260.0,86,836.45,260.0,6.885,133,177,6.885,2024-06-05 11:01:28
261.4,83,842.66,261.4,6.202,139,190,6.202,2024-06-05 11:01:29
259.0,87,849.75,259.0,7.096,127,185,7.096,2024-06-05 11:01:30
261.79999999999995,85,857.36,261.79999999999995,7.605,129,182,7.605,2024-06-05 11:01:31
260.6,89,864.96,260.6,7.605,140,180,7.605,2024-06-05 11:01:32
257.20000000000005,83,872.78,257.20000000000005,7.816,128,180,7.816,2024-06-05 11:01:33
261.20000000000005,83,878.95,261.20000000000005,6.172,127,189,6.172,2024-06-05 11:01:34
262.20000000000005,82,886.91,262.20000000000005,7.958,139,185,7.958,2024-06-05 11:01:35
261.6,82,893.25,261.6,6.348,129,183,6.348,2024-06-05 11:01:36
260.79999999999995,85,899.14,260.79999999999995,5.885,127,174,5.885,2024-06-05 11:01:37
259.0,82,906.53,259.0,7.389,130,190,7.389,2024-06-05 11:01:38
257.0,84,913.59,257.0,7.063,129,185,7.063,2024-06-05 11:01:39
261.20000000000005,87,920.27,261.20000000000005,6.679,129,164,6.679,2024-06-05 11:01:40
261.0,87,927.55,261.0,7.277,133,179,7.277,2024-06-05 11:01:41
262.6,85,934.38,262.6,6.834,131,169,6.834,2024-06-05 11:01:42
261.79999999999995,84,941.4,261.79999999999995,7.023,124,175,7.023,2024-06-05 11:01:43
261.79999999999995,86,948.71,261.79999999999995,7.301,128,172,7.301,2024-06-05 11:01:44
262.4,84,955.74,262.4,7.032,135,165,7.032,2024-06-05 11:01:45
257.4,82,962.58,257.4,6.842,129,172,6.842,2024-06-05 11:01:46
260.0,84,969.52,260.0,6.943,123,187,6.943,2024-06-05 11:01:47
258.79999999999995,81,976.84,258.79999999999995,7.322,119,181,7.322,2024-06-05 11:01:48
263.6,86,984.36,263.6,7.511,126,173,7.511,2024-06-05 11:01:49
258.0,87,990.62,258.0,6.26,122,172,6.26,2024-06-05 11:01:50
259.79999999999995,83,997.11,259.79999999999995,6.498,132,179,6.498,2024-06-05 11:01:51
262.6,82,1005.14,262.6,8.025,123,190,8.025,2024-06-05 11:01:52
260.20000000000005,87,1012.37,260.20000000000005,7.237,122,166,7.237,2024-06-05 11:01:53
257.79999999999995,84,1020.28,257.79999999999995,7.907,133,166,7.907,2024-06-05 11:01:54
259.6,88,1027.33,259.6,7.052,133,176,7.052,2024-06-05 11:01:55
261.79999999999995,83,1033.95,261.79999999999995,6.611,125,168,6.611,2024-06-05 11:01:56
260.4,79,1040.97,260.4,7.025,122,176,7.025,2024-06-05 11:01:57
259.4,83,1047.76,259.4,6.788,137,187,6.788,2024-06-05 11:01:58
260.20000000000005,78,1055.05,260.20000000000005,7.291,142,196,7.291,2024-06-05 11:01:59
254.79999999999995,85,1062.43,254.79999999999995,7.384,130,174,7.384,2024-06-05 11:02:00
263.0,80,1070.31,263.0,7.875,128,194,7.875,2024-06-05 11:02:01
264.79999999999995,82,1077.53,264.79999999999995,7.221,125,172,7.221,2024-06-05 11:02:02
261.4,83,1084.45,261.4,6.927,128,165,6.927,2024-06-05 11:02:03
260.20000000000005,88,1092.19,260.20000000000005,7.733,132,165,7.733,2024-06-05 11:02:04
259.4,81,1099.78,259.4,7.588,125,187,7.588,2024-06-05 11:02:05
256.6,80,1106.06,256.6,6.287,133,182,6.287,2024-06-05 11:02:06
265.4,86,1112.51,265.4,6.443,125,185,6.443,2024-06-05 11:02:07
261.20000000000005,89,1119.95,261.20000000000005,7.442,128,172,7.442,2024-06-05 11:02:08
263.0,78,1127.75,263.0,7.798,133,168,7.798,2024-06-05 11:02:09
261.6,82,1134.91,261.6,7.16,131,202,7.16,2024-06-05 11:02:10
260.4,87,1142.81,260.4,7.907,124,198,7.907,2024-06-05 11:02:11
258.20000000000005,84,1149.55,258.20000000000005,6.737,130,180,6.737,2024-06-05 11:02:12
261.0,87,1156.96,261.0,7.413,122,182,7.413,2024-06-05 11:02:13
261.0,85,1162.89,261.0,5.928,131,180,5.928,2024-06-05 11:02:14
262.79999999999995,78,1169.52,262.79999999999995,6.632,132,176,6.632,2024-06-05 11:02:15
260.4,85,1177.24,260.4,7.716,132,199,7.716,2024-06-05 11:02:16
260.6,81,1184.07,260.6,6.831,142,195,6.831,2024-06-05 11:02:17
261.0,85,1191.08,261.0,7.008,133,185,7.008,2024-06-05 11:02:18
259.20000000000005,84,1198.54,259.20000000000005,7.459,133,196,7.459,2024-06-05 11:02:19
257.6,87,1205.42,257.6,6.884,132,167,6.884,2024-06-05 11:02:20
260.6,89,1212.72,260.6,7.302,135,198,7.302,2024-06-05 11:02:21
261.79999999999995,87,1219.06,261.79999999999995,6.341,121,174,6.341,2024-06-05 11:02:22
260.0,84,1226.32,260.0,7.252,124,172,7.252,2024-06-05 11:02:23
258.0,84,1232.71,258.0,6.394,128,183,6.394,2024-06-05 11:02:24
262.6,84,1240.66,262.6,7.95,134,178,7.95,2024-06-05 11:02:25
261.4,86,1248.15,261.4,7.49,119,189,7.49,2024-06-05 11:02:26
261.79999999999995,89,1255.27,261.79999999999995,7.117,134,167,7.117,2024-06-05 11:02:27
260.6,86,1262.53,260.6,7.259,136,173,7.259,2024-06-05 11:02:28
258.20000000000005,86,1269.06,258.20000000000005,6.536,138,170,6.536,2024-06-05 11:02:29
258.79999999999995,87,1275.13,258.79999999999995,6.065,130,184,6.065,2024-06-05 11:02:30
256.6,84,1282.21,256.6,7.087,125,191,7.087,2024-06-05 11:02:31
261.20000000000005,88,1288.73,261.20000000000005,6.517,120,180,6.517,2024-06-05 11:02:32
259.20000000000005,83,1296.11,259.20000000000005,7.382,126,165,7.382,2024-06-05 11:02:33
260.6,82,1302.82,260.6,6.707,125,169,6.707,2024-06-05 11:02:34
264.20000000000005,85,1310.08,264.20000000000005,7.257,122,174,7.257,2024-06-05 11:02:35
263.6,77,1317.69,263.6,7.612,125,179,7.612,2024-06-05 11:02:36
256.79999999999995,86,1325.21,256.79999999999995,7.521,133,179,7.521,2024-06-05 11:02:37
260.0,83,1331.68,260.0,6.472,122,179,6.472,2024-06-05 11:02:38
256.6,78,1337.54,256.6,5.86,140,185,5.86,2024-06-05 11:02:39
259.4,79,1345.25,259.4,7.71,132,186,7.71,2024-06-05 11:02:40
260.4,86,1353.11,260.4,7.857,125,195,7.857,2024-06-05 11:02:41
257.4,85,1360.04,257.4,6.928,123,187,6.928,2024-06-05 11:02:42
256.6,83,1367.35,256.6,7.311,125,189,7.311,2024-06-05 11:02:43
259.20000000000005,85,1375.05,259.20000000000005,7.702,137,188,7.702,2024-06-05 11:02:44
261.0,86,1383.1,261.0,8.047,130,160,8.047,2024-06-05 11:02:45
261.79999999999995,86,1390.13,261.79999999999995,7.03,132,170,7.03,2024-06-05 11:02:46
261.6,80,1396.91,261.6,6.785,127,182,6.785,2024-06-05 11:02:47
258.0,87,1404.8,258.0,7.887,124,182,7.887,2024-06-05 11:02:48
258.79999999999995,87,1411.84,258.79999999999995,7.041,129,177,7.041,2024-06-05 11:02:49
260.20000000000005,82,1418.17,260.20000000000005,6.331,118,173,6.331,2024-06-05 11:02:50
258.6,83,1425.81,258.6,7.643,127,171,7.643,2024-06-05 11:02:51
261.4,88,1433.7,261.4,7.891,133,180,7.891,2024-06-05 11:02:52
257.20000000000005,87,1440.4,257.20000000000005,6.7,141,179,6.7,2024-06-05 11:02:53
259.6,82,1448.15,259.6,7.747,128,183,7.747,2024-06-05 11:02:54
261.6,86,1455.17,261.6,7.022,126,173,7.022,2024-06-05 11:02:55
258.20000000000005,91,1462.08,258.20000000000005,6.909,129,189,6.909,2024-06-05 11:02:56
261.4,87,1467.85,261.4,5.766,127,194,5.766,2024-06-05 11:02:57
261.0,84,1475.2,261.0,7.358,125,174,7.358,2024-06-05 11:02:58
258.4,84,1483.01,258.4,7.808,134,179,7.808,2024-06-05 11:02:59
257.79999999999995,84,1490.31,257.79999999999995,7.298,136,180,7.298,2024-06-05 11:03:00
261.0,88,1498.16,261.0,7.85,127,182,7.85,2024-06-05 11:03:01
259.4,80,1505.68,259.4,7.516,132,169,7.516,2024-06-05 11:03:02
258.4,92,1513.7,258.4,8.023,129,190,8.023,2024-06-05 11:03:03
259.4,81,1521.0,259.4,7.302,137,176,7.302,2024-06-05 11:03:04
263.0,86,1527.9,263.0,6.893,140,174,6.893,2024-06-05 11:03:05
258.79999999999995,85,1535.74,258.79999999999995,7.841,130,182,7.841,2024-06-05 11:03:06
260.0,86,1543.52,260.0,7.786,129,158,7.786,2024-06-05 11:03:07
261.6,86,1550.55,261.6,7.025,124,172,7.025,2024-06-05 11:03:08
260.79999999999995,83,1557.49,260.79999999999995,6.947,134,179,6.947,2024-06-05 11:03:09
258.20000000000005,87,1564.55,258.20000000000005,7.055,134,176,7.055,2024-06-05 11:03:10
257.4,83,1571.47,257.4,6.92,127,174,6.92,2024-06-05 11:03:11
259.20000000000005,85,1577.42,259.20000000000005,5.946,129,188,5.946,2024-06-05 11:03:12
258.79999999999995,85,1584.45,258.79999999999995,7.036,129,193,7.036,2024-06-05 11:03:13
261.4,87,1590.51,261.4,6.054,134,180,6.054,2024-06-05 11:03:14
260.0,82,1597.3,260.0,6.795,129,186,6.795,2024-06-05 11:03:15
257.79999999999995,83,1604.84,257.79999999999995,7.535,123,179,7.535,2024-06-05 11:03:16
260.79999999999995,85,1612.28,260.79999999999995,7.445,133,179,7.445,2024-06-05 11:03:17
260.4,79,1620.54,260.4,8.256,125,173,8.256,2024-06-05 11:03:18
259.6,82,1627.18,259.6,6.644,138,171,6.644,2024-06-05 11:03:19
258.6,84,1634.48,258.6,7.297,127,188,7.297,2024-06-05 11:03:20
259.20000000000005,87,1641.73,259.20000000000005,7.257,130,192,7.257,2024-06-05 11:03:21
263.4,86,1648.86,263.4,7.128,134,191,7.128,2024-06-05 11:03:22
260.0,81,1656.08,260.0,7.214,131,187,7.214,2024-06-05 11:03:23
258.20000000000005,87,1664.56,258.20000000000005,8.481,141,176,8.481,2024-06-05 11:03:24
262.0,85,1670.72,262.0,6.167,127,173,6.167,2024-06-05 11:03:25
260.20000000000005,82,1678.26,260.20000000000005,7.54,124,171,7.54,2024-06-05 11:03:26
259.6,77,1685.8,259.6,7.532,135,173,7.532,2024-06-05 11:03:27
261.0,84,1693.33,261.0,7.529,134,197,7.529,2024-06-05 11:03:28
257.4,88,1700.95,257.4,7.622,127,167,7.622,2024-06-05 11:03:29
261.79999999999995,82,1707.67,261.79999999999995,6.722,130,170,6.722,2024-06-05 11:03:30
262.20000000000005,84,1714.84,262.20000000000005,7.168,126,175,7.168,2024-06-05 11:03:31
256.6,95,1722.5,256.6,7.663,129,173,7.663,2024-06-05 11:03:32
257.4,82,1729.73,257.4,7.232,130,170,7.232,2024-06-05 11:03:33
261.20000000000005,84,1737.02,261.20000000000005,7.285,125,166,7.285,2024-06-05 11:03:34
261.4,84,1744.57,261.4,7.55,122,175,7.55,2024-06-05 11:03:35
257.0,84,1751.55,257.0,6.982,132,165,6.982,2024-06-05 11:03:36
260.4,81,1758.67,260.4,7.117,131,183,7.117,2024-06-05 11:03:37
260.0,88,1766.33,260.0,7.663,125,189,7.663,2024-06-05 11:03:38
263.79999999999995,84,1773.5,263.79999999999995,7.173,134,180,7.173,2024-06-05 11:03:39
262.0,82,1781.65,262.0,8.144,124,163,8.144,2024-06-05 11:03:40
260.4,85,1788.64,260.4,6.992,130,170,6.992,2024-06-05 11:03:41
258.4,87,1795.43,258.4,6.796,127,170,6.796,2024-06-05 11:03:42
261.6,90,1803.63,261.6,8.2,135,160,8.2,2024-06-05 11:03:43
258.20000000000005,89,1810.6,258.20000000000005,6.968,131,175,6.968,2024-06-05 11:03:44
262.4,88,1817.95,262.4,7.347,141,187,7.347,2024-06-05 11:03:45
262.4,86,1824.87,262.4,6.925,128,164,6.925,2024-06-05 11:03:46
263.79999999999995,83,1832.28,263.79999999999995,7.404,123,178,7.404,2024-06-05 11:03:47
258.79999999999995,88,1839.39,258.79999999999995,7.115,127,193,7.115,2024-06-05 11:03:48
258.4,81,1847.64,258.4,8.247,127,183,8.247,2024-06-05 11:03:49
258.0,84,1855.02,258.0,7.377,132,162,7.377,2024-06-05 11:03:50
258.20000000000005,89,1861.51,258.20000000000005,6.497,133,173,6.497,2024-06-05 11:03:51
260.20000000000005,84,1867.78,260.20000000000005,6.271,138,179,6.271,2024-06-05 11:03:52
262.4,82,1874.91,262.4,7.125,125,169,7.125,2024-06-05 11:03:53
256.4,82,1881.45,256.4,6.538,137,181,6.538,2024-06-05 11:03:54
261.6,79,1889.32,261.6,7.874,130,175,7.874,2024-06-05 11:03:55
258.20000000000005,82,1896.85,258.20000000000005,7.528,120,193,7.528,2024-06-05 11:03:56
259.20000000000005,80,1903.83,259.20000000000005,6.982,132,168,6.982,2024-06-05 11:03:57
262.0,85,1911.66,262.0,7.828,129,184,7.828,2024-06-05 11:03:58
262.0,85,1918.71,262.0,7.05,125,187,7.05,2024-06-05 11:03:59
260.20000000000005,84,1925.11,260.20000000000005,6.398,125,185,6.398,2024-06-05 11:04:00
260.6,84,1932.05,260.6,6.938,133,174,6.938,2024-06-05 11:04:01
260.4,86,1938.67,260.4,6.62,130,185,6.62,2024-06-05 11:04:02
258.4,88,1945.97,258.4,7.308,132,177,7.308,2024-06-05 11:04:03
260.6,86,1953.22,260.6,7.246,133,154,7.246,2024-06-05 11:04:04
259.0,87,1960.67,259.0,7.451,131,156,7.451,2024-06-05 11:04:05
261.4,84,1967.98,261.4,7.312,140,191,7.312,2024-06-05 11:04:06
258.79999999999995,88,1975.13,258.79999999999995,7.148,129,185,7.148,2024-06-05 11:04:07
258.79999999999995,85,1982.43,258.79999999999995,7.301,131,190,7.301,2024-06-05 11:04:08
258.20000000000005,84,1989.48,258.20000000000005,7.052,129,187,7.052,2024-06-05 11:04:09
258.20000000000005,84,1997.5,258.20000000000005,8.017,127,172,8.017,2024-06-05 11:04:10
260.20000000000005,82,2003.85,260.20000000000005,6.353,129,186,6.353,2024-06-05 11:04:11
258.20000000000005,87,2010.5,258.20000000000005,6.646,126,176,6.646,2024-06-05 11:04:12
258.4,86,2017.16,258.4,6.661,129,192,6.661,2024-06-05 11:04:13
256.4,82,2024.48,256.4,7.32,128,183,7.32,2024-06-05 11:04:14
259.79999999999995,87,2031.81,259.79999999999995,7.333,129,179,7.333,2024-06-05 11:04:15
260.0,83,2039.76,260.0,7.945,130,176,7.945,2024-06-05 11:04:16
257.0,90,2046.86,257.0,7.1,125,177,7.1,2024-06-05 11:04:17
264.20000000000005,82,2054.18,264.20000000000005,7.317,133,182,7.317,2024-06-05 11:04:18
261.79999999999995,85,2060.39,261.79999999999995,6.217,127,179,6.217,2024-06-05 11:04:19
264.79999999999995,87,2067.13,264.79999999999995,6.737,125,194,6.737,2024-06-05 11:04:20
258.79999999999995,87,2074.29,258.79999999999995,7.158,130,183,7.158,2024-06-05 11:04:21
259.6,87,2081.1,259.6,6.816,126,199,6.816,2024-06-05 11:04:22
258.6,80,2088.05,258.6,6.947,135,175,6.947,2024-06-05 11:04:23
261.4,81,2096.02,261.4,7.975,133,190,7.975,2024-06-05 11:04:24
258.4,93,2103.03,258.4,7.002,128,169,7.002,2024-06-05 11:04:25
259.79999999999995,83,2109.99,259.79999999999995,6.966,128,187,6.966,2024-06-05 11:04:26
258.79999999999995,82,2117.13,258.79999999999995,7.142,132,183,7.142,2024-06-05 11:04:27
260.6,87,2125.0,260.6,7.87,134,177,7.87,2024-06-05 11:04:28
262.20000000000005,82,2132.01,262.20000000000005,7.005,130,191,7.005,2024-06-05 11:04:29
254.0,86,2139.54,254.0,7.526,126,187,7.526,2024-06-05 11:04:30
264.20000000000005,84,2147.01,264.20000000000005,7.472,134,179,7.472,2024-06-05 11:04:31
260.6,87,2154.72,260.6,7.715,124,183,7.715,2024-06-05 11:04:32
262.79999999999995,82,2161.47,262.79999999999995,6.752,125,180,6.752,2024-06-05 11:04:33
260.79999999999995,79,2168.46,260.79999999999995,6.985,131,181,6.985,2024-06-05 11:04:34
262.79999999999995,83,2175.02,262.79999999999995,6.561,128,180,6.561,2024-06-05 11:04:35
263.4,88,2183.04,263.4,8.02,127,178,8.02,2024-06-05 11:04:36
261.0,87,2189.68,261.0,6.643,123,173,6.643,2024-06-05 11:04:37
260.0,86,2196.28,260.0,6.598,124,169,6.598,2024-06-05 11:04:38
257.0,89,2202.16,257.0,5.874,132,180,5.874,2024-06-05 11:04:39
260.0,88,2208.78,260.0,6.625,122,189,6.625,2024-06-05 11:04:40
261.79999999999995,83,2216.08,261.79999999999995,7.299,122,187,7.299,2024-06-05 11:04:41
263.20000000000005,89,2222.96,263.20000000000005,6.876,124,186,6.876,2024-06-05 11:04:42
261.4,85,2229.71,261.4,6.754,128,192,6.754,2024-06-05 11:04:43
257.4,82,2236.98,257.4,7.265,132,184,7.265,2024-06-05 11:04:44
261.79999999999995,86,2244.32,261.79999999999995,7.341,133,171,7.341,2024-06-05 11:04:45
262.20000000000005,79,2251.3,262.20000000000005,6.988,129,161,6.988,2024-06-05 11:04:46
260.20000000000005,89,2258.63,260.20000000000005,7.325,131,190,7.325,2024-06-05 11:04:47
261.79999999999995,82,2266.6,261.79999999999995,7.966,120,177,7.966,2024-06-05 11:04:48
258.4,82,2274.14,258.4,7.541,125,193,7.541,2024-06-05 11:04:49
259.79999999999995,81,2281.37,259.79999999999995,7.238,133,190,7.238,2024-06-05 11:04:50
257.6,81,2288.3,257.6,6.925,128,177,6.925,2024-06-05 11:04:51
262.4,78,2296.63,262.4,8.333,129,175,8.333,2024-06-05 11:04:52
257.6,83,2305.05,257.6,8.421,127,178,8.421,2024-06-05 11:04:53
257.6,85,2312.35,257.6,7.297,128,184,7.297,2024-06-05 11:04:54
